event,timestamp,nfInstanceId,nfType,nfStatus,nfLoadLevel,nfCpuUsage
NETWORK FUNCTION LOAD,2024-05-01 17:50:00,INSTANCE-1,AMF,REGISTERED,31.913569837064287,70.26778488973352
NETWORK FUNCTION LOAD,2024-05-01 17:55:00,INSTANCE-1,AMF,REGISTERED,34.90442204288411,71.0528398583333
NETWORK FUNCTION LOAD,2024-05-01 18:00:00,INSTANCE-1,AMF,REGISTERED,33.730642050158615,65.73124725912703
NETWORK FUNCTION LOAD,2024-05-01 18:05:00,INSTANCE-1,AMF,REGISTERED,34.26713750495312,65.21950938512128
NETWORK FUNCTION LOAD,2024-05-01 18:10:00,INSTANCE-1,AMF,REGISTERED,35.36979001493277,64.85840507389902
NETWORK FUNCTION LOAD,2024-05-01 18:15:00,INSTANCE-1,AMF,REGISTERED,39.27324955303314,66.39935284359494
NETWORK FUNCTION LOAD,2024-05-01 18:20:00,INSTANCE-1,AMF,REGISTERED,42.08293966399968,58.63201008454431
NETWORK FUNCTION LOAD,2024-05-01 18:25:00,INSTANCE-1,AMF,REGISTERED,40.77315833820319,66.0497456748515
NETWORK FUNCTION LOAD,2024-05-01 18:30:00,INSTANCE-1,AMF,REGISTERED,40.19412082967277,62.95054561151752
NETWORK FUNCTION LOAD,2024-05-01 18:35:00,INSTANCE-1,AMF,REGISTERED,41.526236944921564,60.80654191426436
NETWORK FUNCTION LOAD,2024-05-01 18:40:00,INSTANCE-1,AMF,REGISTERED,36.42610088366383,67.6358316306722
NETWORK FUNCTION LOAD,2024-05-01 18:45:00,INSTANCE-1,AMF,REGISTERED,38.15076953682354,65.53976797209555
NETWORK FUNCTION LOAD,2024-05-01 18:50:00,INSTANCE-1,AMF,REGISTERED,37.717669001568474,73.06283833176971
NETWORK FUNCTION LOAD,2024-05-01 18:55:00,INSTANCE-1,AMF,REGISTERED,34.05548992846754,63.11601799138303
NETWORK FUNCTION LOAD,2024-05-01 19:00:00,INSTANCE-1,AMF,REGISTERED,33.884049873487626,70.04701194708491
NETWORK FUNCTION LOAD,2024-05-01 19:05:00,INSTANCE-1,AMF,REGISTERED,31.98901540142083,71.31257795938794
NETWORK FUNCTION LOAD,2024-05-01 19:10:00,INSTANCE-1,AMF,REGISTERED,32.012529105890906,66.53384698947946
NETWORK FUNCTION LOAD,2024-05-01 19:15:00,INSTANCE-1,AMF,REGISTERED,28.818682314072408,74.82081462425096
NETWORK FUNCTION LOAD,2024-05-01 19:20:00,INSTANCE-1,AMF,REGISTERED,29.417507118085474,66.51511053238119
NETWORK FUNCTION LOAD,2024-05-01 19:25:00,INSTANCE-1,AMF,REGISTERED,28.561277302197883,63.26949092215911
NETWORK FUNCTION LOAD,2024-05-01 19:30:00,INSTANCE-1,AMF,REGISTERED,31.59662503999951,59.592082817612365
NETWORK FUNCTION LOAD,2024-05-01 19:35:00,INSTANCE-1,AMF,REGISTERED,29.563337648715084,63.19486248061671
NETWORK FUNCTION LOAD,2024-05-01 19:40:00,INSTANCE-1,AMF,REGISTERED,29.51659086830876,63.30735049568416
NETWORK FUNCTION LOAD,2024-05-01 19:45:00,INSTANCE-1,AMF,REGISTERED,31.555509534218725,74.89340415763262
NETWORK FUNCTION LOAD,2024-05-01 19:50:00,INSTANCE-1,AMF,REGISTERED,32.49015426064334,66.97111807380729
NETWORK FUNCTION LOAD,2024-05-01 19:55:00,INSTANCE-1,AMF,REGISTERED,35.01735696447682,64.22392144613441
NETWORK FUNCTION LOAD,2024-05-01 20:00:00,INSTANCE-1,AMF,REGISTERED,35.12218914598985,68.5031862995783
NETWORK FUNCTION LOAD,2024-05-01 20:05:00,INSTANCE-1,AMF,REGISTERED,33.81709945909703,71.49684936198874
NETWORK FUNCTION LOAD,2024-05-01 20:10:00,INSTANCE-1,AMF,REGISTERED,35.958974788972036,67.52543243849868
NETWORK FUNCTION LOAD,2024-05-01 20:15:00,INSTANCE-1,AMF,REGISTERED,37.74317201056976,61.586641569991535
NETWORK FUNCTION LOAD,2024-05-01 20:20:00,INSTANCE-1,AMF,REGISTERED,37.83424336876872,66.41056912180565
NETWORK FUNCTION LOAD,2024-05-01 20:25:00,INSTANCE-1,AMF,REGISTERED,38.751546589116444,66.69121451063751
NETWORK FUNCTION LOAD,2024-05-01 20:30:00,INSTANCE-1,AMF,REGISTERED,39.14792516417263,63.04924077182142
NETWORK FUNCTION LOAD,2024-05-01 20:35:00,INSTANCE-1,AMF,REGISTERED,38.23073082302198,67.31286098980264
NETWORK FUNCTION LOAD,2024-05-01 20:40:00,INSTANCE-1,AMF,REGISTERED,39.6289194360203,69.63112381661001
NETWORK FUNCTION LOAD,2024-05-01 20:45:00,INSTANCE-1,AMF,REGISTERED,37.969945978400894,66.23913242285781
NETWORK FUNCTION LOAD,2024-05-01 20:50:00,INSTANCE-1,AMF,REGISTERED,36.70630038278563,67.88382180464347
NETWORK FUNCTION LOAD,2024-05-01 20:55:00,INSTANCE-1,AMF,REGISTERED,35.635082000841685,77.63590550299475
NETWORK FUNCTION LOAD,2024-05-01 21:00:00,INSTANCE-1,AMF,REGISTERED,33.668516484890944,71.67488783945207
NETWORK FUNCTION LOAD,2024-05-01 21:05:00,INSTANCE-1,AMF,REGISTERED,34.06019306543085,73.36404835870877
NETWORK FUNCTION LOAD,2024-05-01 21:10:00,INSTANCE-1,AMF,REGISTERED,32.57806717262624,73.84923000312097
NETWORK FUNCTION LOAD,2024-05-01 21:15:00,INSTANCE-1,AMF,REGISTERED,28.321404175094216,63.042302184612154
NETWORK FUNCTION LOAD,2024-05-01 21:20:00,INSTANCE-1,AMF,REGISTERED,29.60547479256217,55.31462508439807
NETWORK FUNCTION LOAD,2024-05-01 21:25:00,INSTANCE-1,AMF,REGISTERED,30.10028039287303,63.51351252889144
NETWORK FUNCTION LOAD,2024-05-01 21:30:00,INSTANCE-1,AMF,REGISTERED,29.316811241441407,72.007051330267
NETWORK FUNCTION LOAD,2024-05-01 21:35:00,INSTANCE-1,AMF,REGISTERED,29.670504080293455,76.2131577244306
NETWORK FUNCTION LOAD,2024-05-01 21:40:00,INSTANCE-1,AMF,REGISTERED,28.616751408655997,67.98608280170986
NETWORK FUNCTION LOAD,2024-05-01 21:45:00,INSTANCE-1,AMF,REGISTERED,30.34902087761903,63.86113285919013
NETWORK FUNCTION LOAD,2024-05-01 21:50:00,INSTANCE-1,AMF,REGISTERED,33.34387479171322,66.51982002613664
NETWORK FUNCTION LOAD,2024-05-01 21:55:00,INSTANCE-1,AMF,REGISTERED,34.58927499253387,64.59663931010245
NETWORK FUNCTION LOAD,2024-05-01 22:00:00,INSTANCE-1,AMF,REGISTERED,34.62111368050649,63.91416543159869
NETWORK FUNCTION LOAD,2024-05-01 22:05:00,INSTANCE-1,AMF,REGISTERED,36.33561538751604,63.53090351643293
NETWORK FUNCTION LOAD,2024-05-01 22:10:00,INSTANCE-1,AMF,REGISTERED,34.421833071203345,71.20563798521641
NETWORK FUNCTION LOAD,2024-05-01 22:15:00,INSTANCE-1,AMF,REGISTERED,39.64923000303868,63.80895710712443
NETWORK FUNCTION LOAD,2024-05-01 22:20:00,INSTANCE-1,AMF,REGISTERED,40.26277381848206,59.00907253225707
NETWORK FUNCTION LOAD,2024-05-01 22:25:00,INSTANCE-1,AMF,REGISTERED,40.02406411324122,66.41393182813664
NETWORK FUNCTION LOAD,2024-05-01 22:30:00,INSTANCE-1,AMF,REGISTERED,39.88752868728869,73.02512214963053
NETWORK FUNCTION LOAD,2024-05-01 22:35:00,INSTANCE-1,AMF,REGISTERED,40.45400587082301,62.63096300269049
NETWORK FUNCTION LOAD,2024-05-01 22:40:00,INSTANCE-1,AMF,REGISTERED,38.240475033422165,61.32040650316996
NETWORK FUNCTION LOAD,2024-05-01 22:45:00,INSTANCE-1,AMF,REGISTERED,38.521382123021915,64.27935915661838
NETWORK FUNCTION LOAD,2024-05-01 22:50:00,INSTANCE-1,AMF,REGISTERED,36.853952700855764,69.2688339290435
NETWORK FUNCTION LOAD,2024-05-01 22:55:00,INSTANCE-1,AMF,REGISTERED,33.38379097452865,65.11173004707359
NETWORK FUNCTION LOAD,2024-05-01 23:00:00,INSTANCE-1,AMF,REGISTERED,34.811160022755416,64.10104245017035
NETWORK FUNCTION LOAD,2024-05-01 23:05:00,INSTANCE-1,AMF,REGISTERED,33.00930579819268,60.436081507311265
NETWORK FUNCTION LOAD,2024-05-01 23:10:00,INSTANCE-1,AMF,REGISTERED,32.78529396498097,57.332746726262826
NETWORK FUNCTION LOAD,2024-05-01 23:15:00,INSTANCE-1,AMF,REGISTERED,29.89126365660425,65.71049966315289
NETWORK FUNCTION LOAD,2024-05-01 23:20:00,INSTANCE-1,AMF,REGISTERED,28.8631064866152,60.55586565965326
NETWORK FUNCTION LOAD,2024-05-01 23:25:00,INSTANCE-1,AMF,REGISTERED,30.478568069304888,63.91179560726316
NETWORK FUNCTION LOAD,2024-05-01 23:30:00,INSTANCE-1,AMF,REGISTERED,28.418541725513002,74.54176465665452
NETWORK FUNCTION LOAD,2024-05-01 23:35:00,INSTANCE-1,AMF,REGISTERED,31.10284052068082,69.32485654277805
NETWORK FUNCTION LOAD,2024-05-01 23:40:00,INSTANCE-1,AMF,REGISTERED,28.155203209670592,64.13691731103285
NETWORK FUNCTION LOAD,2024-05-01 23:45:00,INSTANCE-1,AMF,REGISTERED,31.173839758920135,74.7402625844964
NETWORK FUNCTION LOAD,2024-05-01 23:50:00,INSTANCE-1,AMF,REGISTERED,31.86530041733826,75.59592104669947
NETWORK FUNCTION LOAD,2024-05-01 23:55:00,INSTANCE-1,AMF,REGISTERED,32.8771245470354,66.26653663752286
NETWORK FUNCTION LOAD,2024-05-02 00:00:00,INSTANCE-1,AMF,REGISTERED,34.966834677516964,63.73165358253696
NETWORK FUNCTION LOAD,2024-05-02 00:05:00,INSTANCE-1,AMF,REGISTERED,35.54203471484114,62.92586080536366
NETWORK FUNCTION LOAD,2024-05-02 00:10:00,INSTANCE-1,AMF,REGISTERED,37.65804875169712,74.84420658185647
NETWORK FUNCTION LOAD,2024-05-02 00:15:00,INSTANCE-1,AMF,REGISTERED,37.96143435386928,70.261877217432
NETWORK FUNCTION LOAD,2024-05-02 00:20:00,INSTANCE-1,AMF,REGISTERED,38.27188085443035,70.64994543132292
NETWORK FUNCTION LOAD,2024-05-02 00:25:00,INSTANCE-1,AMF,REGISTERED,38.18009030094537,72.23859825016997
NETWORK FUNCTION LOAD,2024-05-02 00:30:00,INSTANCE-1,AMF,REGISTERED,38.280315352646944,63.4744408857591
NETWORK FUNCTION LOAD,2024-05-02 00:35:00,INSTANCE-1,AMF,REGISTERED,37.27898474551958,65.27956664449789
NETWORK FUNCTION LOAD,2024-05-02 00:40:00,INSTANCE-1,AMF,REGISTERED,39.37506961892016,61.17613874358935
NETWORK FUNCTION LOAD,2024-05-02 00:45:00,INSTANCE-1,AMF,REGISTERED,38.02170874243291,66.76474327777902
NETWORK FUNCTION LOAD,2024-05-02 00:50:00,INSTANCE-1,AMF,REGISTERED,37.99070910277024,67.45325018515926
NETWORK FUNCTION LOAD,2024-05-02 00:55:00,INSTANCE-1,AMF,REGISTERED,36.87794102591855,70.87213661484739
NETWORK FUNCTION LOAD,2024-05-02 01:00:00,INSTANCE-1,AMF,REGISTERED,32.95667222229037,69.9980173551817
NETWORK FUNCTION LOAD,2024-05-02 01:05:00,INSTANCE-1,AMF,REGISTERED,33.447839523701084,67.0216828925752
NETWORK FUNCTION LOAD,2024-05-02 01:10:00,INSTANCE-1,AMF,REGISTERED,30.385399496457943,64.63437669447731
NETWORK FUNCTION LOAD,2024-05-02 01:15:00,INSTANCE-1,AMF,REGISTERED,29.449069321175326,67.89458133892
NETWORK FUNCTION LOAD,2024-05-02 01:20:00,INSTANCE-1,AMF,REGISTERED,29.05916161338422,60.8716484312792
NETWORK FUNCTION LOAD,2024-05-02 01:25:00,INSTANCE-1,AMF,REGISTERED,28.461960734465947,66.07837037792461
NETWORK FUNCTION LOAD,2024-05-02 01:30:00,INSTANCE-1,AMF,REGISTERED,29.265797407788014,70.15873915650081
NETWORK FUNCTION LOAD,2024-05-02 01:35:00,INSTANCE-1,AMF,REGISTERED,28.613962075207848,64.11518074691918
NETWORK FUNCTION LOAD,2024-05-02 01:40:00,INSTANCE-1,AMF,REGISTERED,30.558618591091125,67.1119890971851
NETWORK FUNCTION LOAD,2024-05-02 01:45:00,INSTANCE-1,AMF,REGISTERED,29.626067185362153,70.99794508984402
NETWORK FUNCTION LOAD,2024-05-02 01:50:00,INSTANCE-1,AMF,REGISTERED,30.873687154661432,55.7598105341037
NETWORK FUNCTION LOAD,2024-05-02 01:55:00,INSTANCE-1,AMF,REGISTERED,33.829611973364976,68.7724622289945
NETWORK FUNCTION LOAD,2024-05-02 02:00:00,INSTANCE-1,AMF,REGISTERED,35.304853852975796,76.07907101480279
NETWORK FUNCTION LOAD,2024-05-02 02:05:00,INSTANCE-1,AMF,REGISTERED,34.5982802607393,65.4215393348988
NETWORK FUNCTION LOAD,2024-05-02 02:10:00,INSTANCE-1,AMF,REGISTERED,36.96088058047195,67.82286769376745
NETWORK FUNCTION LOAD,2024-05-02 02:15:00,INSTANCE-1,AMF,REGISTERED,39.62087073144524,66.43836182680744
NETWORK FUNCTION LOAD,2024-05-02 02:20:00,INSTANCE-1,AMF,REGISTERED,39.65487073724108,64.89910225541507
NETWORK FUNCTION LOAD,2024-05-02 02:25:00,INSTANCE-1,AMF,REGISTERED,39.18756202639767,66.98769661844827
NETWORK FUNCTION LOAD,2024-05-02 02:30:00,INSTANCE-1,AMF,REGISTERED,39.576444281061576,67.21049163147117
NETWORK FUNCTION LOAD,2024-05-02 02:35:00,INSTANCE-1,AMF,REGISTERED,39.32893820125291,64.47595282071377
NETWORK FUNCTION LOAD,2024-05-02 02:40:00,INSTANCE-1,AMF,REGISTERED,39.68277059956867,64.15235968011599
NETWORK FUNCTION LOAD,2024-05-02 02:45:00,INSTANCE-1,AMF,REGISTERED,36.62733775147396,64.40070763445922
NETWORK FUNCTION LOAD,2024-05-02 02:50:00,INSTANCE-1,AMF,REGISTERED,36.754076996844546,72.98707553331317
NETWORK FUNCTION LOAD,2024-05-02 02:55:00,INSTANCE-1,AMF,REGISTERED,35.232900630037754,61.25598135869002
NETWORK FUNCTION LOAD,2024-05-02 03:00:00,INSTANCE-1,AMF,REGISTERED,36.14397995791653,62.80733023641334
NETWORK FUNCTION LOAD,2024-05-02 03:05:00,INSTANCE-1,AMF,REGISTERED,33.97324165836702,71.38229310064865
NETWORK FUNCTION LOAD,2024-05-02 03:10:00,INSTANCE-1,AMF,REGISTERED,32.816766839997115,64.72986083463253
NETWORK FUNCTION LOAD,2024-05-02 03:15:00,INSTANCE-1,AMF,REGISTERED,33.05881560589977,66.1554649959232
NETWORK FUNCTION LOAD,2024-05-02 03:20:00,INSTANCE-1,AMF,REGISTERED,31.936239420557975,62.12147396495338
NETWORK FUNCTION LOAD,2024-05-02 03:25:00,INSTANCE-1,AMF,REGISTERED,28.68881634633383,69.44476973462008
NETWORK FUNCTION LOAD,2024-05-02 03:30:00,INSTANCE-1,AMF,REGISTERED,28.69214594394551,63.17645550938632
NETWORK FUNCTION LOAD,2024-05-02 03:35:00,INSTANCE-1,AMF,REGISTERED,29.372669489345096,69.3329115603249
NETWORK FUNCTION LOAD,2024-05-02 03:40:00,INSTANCE-1,AMF,REGISTERED,30.474050050712727,65.00973120584439
NETWORK FUNCTION LOAD,2024-05-02 03:45:00,INSTANCE-1,AMF,REGISTERED,31.7802424320779,65.73557284030153
NETWORK FUNCTION LOAD,2024-05-02 03:50:00,INSTANCE-1,AMF,REGISTERED,32.53381464429305,69.58704313972902
NETWORK FUNCTION LOAD,2024-05-02 03:55:00,INSTANCE-1,AMF,REGISTERED,34.843717695559114,59.76418919106882
NETWORK FUNCTION LOAD,2024-05-02 04:00:00,INSTANCE-1,AMF,REGISTERED,33.50446132377439,65.35447118532583
NETWORK FUNCTION LOAD,2024-05-02 04:05:00,INSTANCE-1,AMF,REGISTERED,34.89462737395253,67.65697957772636
NETWORK FUNCTION LOAD,2024-05-02 04:10:00,INSTANCE-1,AMF,REGISTERED,36.841889546433734,67.05480811867464
NETWORK FUNCTION LOAD,2024-05-02 04:15:00,INSTANCE-1,AMF,REGISTERED,37.05657255190023,77.15100710689855
NETWORK FUNCTION LOAD,2024-05-02 04:20:00,INSTANCE-1,AMF,REGISTERED,39.370003397518914,68.29448250235907
NETWORK FUNCTION LOAD,2024-05-02 04:25:00,INSTANCE-1,AMF,REGISTERED,36.420607745680364,59.361226088437796
NETWORK FUNCTION LOAD,2024-05-02 04:30:00,INSTANCE-1,AMF,REGISTERED,39.85051324957853,74.10188573249539
NETWORK FUNCTION LOAD,2024-05-02 04:35:00,INSTANCE-1,AMF,REGISTERED,37.74434173495922,65.21840312480155
NETWORK FUNCTION LOAD,2024-05-02 04:40:00,INSTANCE-1,AMF,REGISTERED,38.50608509817338,60.10395347214795
NETWORK FUNCTION LOAD,2024-05-02 04:45:00,INSTANCE-1,AMF,REGISTERED,39.26412565865374,70.6826850973098
NETWORK FUNCTION LOAD,2024-05-02 04:50:00,INSTANCE-1,AMF,REGISTERED,36.709546247455535,76.4033459847189
NETWORK FUNCTION LOAD,2024-05-02 04:55:00,INSTANCE-1,AMF,REGISTERED,38.17634411618211,64.96497153903117
NETWORK FUNCTION LOAD,2024-05-02 05:00:00,INSTANCE-1,AMF,REGISTERED,33.514782501645094,66.40894890509756
NETWORK FUNCTION LOAD,2024-05-02 05:05:00,INSTANCE-1,AMF,REGISTERED,33.6080807315963,68.1447272814629
NETWORK FUNCTION LOAD,2024-05-02 05:10:00,INSTANCE-1,AMF,REGISTERED,32.81916201548739,62.819047228252344
NETWORK FUNCTION LOAD,2024-05-02 05:15:00,INSTANCE-1,AMF,REGISTERED,28.949975435094775,70.39447080607609
NETWORK FUNCTION LOAD,2024-05-02 05:20:00,INSTANCE-1,AMF,REGISTERED,31.152218334103218,63.564741890119286
NETWORK FUNCTION LOAD,2024-05-02 05:25:00,INSTANCE-1,AMF,REGISTERED,30.933133700179766,67.02067549979813
NETWORK FUNCTION LOAD,2024-05-02 05:30:00,INSTANCE-1,AMF,REGISTERED,30.491618891166233,77.40729776710583
NETWORK FUNCTION LOAD,2024-05-02 05:35:00,INSTANCE-1,AMF,REGISTERED,29.24747567440236,67.30610367873348
NETWORK FUNCTION LOAD,2024-05-02 05:40:00,INSTANCE-1,AMF,REGISTERED,29.83167550095747,59.445016473973986
NETWORK FUNCTION LOAD,2024-05-02 05:45:00,INSTANCE-1,AMF,REGISTERED,33.28136158178903,63.61110291062887
NETWORK FUNCTION LOAD,2024-05-02 05:50:00,INSTANCE-1,AMF,REGISTERED,33.03619117981176,70.73305589106417
NETWORK FUNCTION LOAD,2024-05-02 05:55:00,INSTANCE-1,AMF,REGISTERED,33.88000184196173,73.31604018559264
NETWORK FUNCTION LOAD,2024-05-02 06:00:00,INSTANCE-1,AMF,REGISTERED,36.668435078527295,69.6145532955235
NETWORK FUNCTION LOAD,2024-05-02 06:05:00,INSTANCE-1,AMF,REGISTERED,37.54753485680007,64.0894566140258
NETWORK FUNCTION LOAD,2024-05-02 06:10:00,INSTANCE-1,AMF,REGISTERED,39.108017264524726,68.06839991488752
NETWORK FUNCTION LOAD,2024-05-02 06:15:00,INSTANCE-1,AMF,REGISTERED,36.739791445841604,65.4836442687397
NETWORK FUNCTION LOAD,2024-05-02 06:20:00,INSTANCE-1,AMF,REGISTERED,39.38696031241788,65.58093054808157
NETWORK FUNCTION LOAD,2024-05-02 06:25:00,INSTANCE-1,AMF,REGISTERED,40.99735881322372,73.38730446633116
NETWORK FUNCTION LOAD,2024-05-02 06:30:00,INSTANCE-1,AMF,REGISTERED,38.26985751989949,66.92575723297878
NETWORK FUNCTION LOAD,2024-05-02 06:35:00,INSTANCE-1,AMF,REGISTERED,38.71873815010534,69.37672784335614
NETWORK FUNCTION LOAD,2024-05-02 06:40:00,INSTANCE-1,AMF,REGISTERED,39.55513819509186,66.86107738442097
NETWORK FUNCTION LOAD,2024-05-02 06:45:00,INSTANCE-1,AMF,REGISTERED,38.89479470358855,64.37544996137427
NETWORK FUNCTION LOAD,2024-05-02 06:50:00,INSTANCE-1,AMF,REGISTERED,35.75491048577184,64.5129840864856
NETWORK FUNCTION LOAD,2024-05-02 06:55:00,INSTANCE-1,AMF,REGISTERED,36.34717585226908,68.57252313709394
NETWORK FUNCTION LOAD,2024-05-02 07:00:00,INSTANCE-1,AMF,REGISTERED,34.319720207403535,72.13242160280969
NETWORK FUNCTION LOAD,2024-05-02 07:05:00,INSTANCE-1,AMF,REGISTERED,33.866568003735786,71.42320614408618
NETWORK FUNCTION LOAD,2024-05-02 07:10:00,INSTANCE-1,AMF,REGISTERED,33.681398072858855,62.67692492763941
NETWORK FUNCTION LOAD,2024-05-02 07:15:00,INSTANCE-1,AMF,REGISTERED,30.46401049001122,71.2067628492256
NETWORK FUNCTION LOAD,2024-05-02 07:20:00,INSTANCE-1,AMF,REGISTERED,27.764960345936434,67.3356270599612
NETWORK FUNCTION LOAD,2024-05-02 07:25:00,INSTANCE-1,AMF,REGISTERED,30.274944168709666,61.910076648057604
NETWORK FUNCTION LOAD,2024-05-02 07:30:00,INSTANCE-1,AMF,REGISTERED,28.833620857135617,65.60312930297756
NETWORK FUNCTION LOAD,2024-05-02 07:35:00,INSTANCE-1,AMF,REGISTERED,29.411096624069167,61.11024004100029
NETWORK FUNCTION LOAD,2024-05-02 07:40:00,INSTANCE-1,AMF,REGISTERED,29.309692387724503,65.56820669605538
NETWORK FUNCTION LOAD,2024-05-02 07:45:00,INSTANCE-1,AMF,REGISTERED,33.475122955534,66.87212127512112
NETWORK FUNCTION LOAD,2024-05-02 07:50:00,INSTANCE-1,AMF,REGISTERED,32.16118787299419,71.48071205990536
NETWORK FUNCTION LOAD,2024-05-02 07:55:00,INSTANCE-1,AMF,REGISTERED,35.16461794077148,75.16091575089803
NETWORK FUNCTION LOAD,2024-05-02 08:00:00,INSTANCE-1,AMF,REGISTERED,33.04070265526866,75.25350123466632
NETWORK FUNCTION LOAD,2024-05-02 08:05:00,INSTANCE-1,AMF,REGISTERED,34.795632293107545,69.1441254097909
NETWORK FUNCTION LOAD,2024-05-02 08:10:00,INSTANCE-1,AMF,REGISTERED,36.719412244637034,62.938062034699925
NETWORK FUNCTION LOAD,2024-05-02 08:15:00,INSTANCE-1,AMF,REGISTERED,38.72290230745969,68.63668724070875
NETWORK FUNCTION LOAD,2024-05-02 08:20:00,INSTANCE-1,AMF,REGISTERED,37.61597147424406,69.44438968975437
NETWORK FUNCTION LOAD,2024-05-02 08:25:00,INSTANCE-1,AMF,REGISTERED,39.304949662374895,69.90258401823269
NETWORK FUNCTION LOAD,2024-05-02 08:30:00,INSTANCE-1,AMF,REGISTERED,39.52313177063775,63.552107340815134
NETWORK FUNCTION LOAD,2024-05-02 08:35:00,INSTANCE-1,AMF,REGISTERED,39.23864322296062,61.1410638838053
NETWORK FUNCTION LOAD,2024-05-02 08:40:00,INSTANCE-1,AMF,REGISTERED,37.82172197380736,66.31054752347978
NETWORK FUNCTION LOAD,2024-05-02 08:45:00,INSTANCE-1,AMF,REGISTERED,37.45490226115762,70.92651526088575
NETWORK FUNCTION LOAD,2024-05-02 08:50:00,INSTANCE-1,AMF,REGISTERED,36.0486786514619,66.62915813925548
NETWORK FUNCTION LOAD,2024-05-02 08:55:00,INSTANCE-1,AMF,REGISTERED,34.8108453985214,64.61515963830902
NETWORK FUNCTION LOAD,2024-05-02 09:00:00,INSTANCE-1,AMF,REGISTERED,34.52081606390823,71.70436533902262
NETWORK FUNCTION LOAD,2024-05-02 09:05:00,INSTANCE-1,AMF,REGISTERED,33.12074937506547,71.06336750304067
NETWORK FUNCTION LOAD,2024-05-02 09:10:00,INSTANCE-1,AMF,REGISTERED,30.507701942581285,70.33215417340571
NETWORK FUNCTION LOAD,2024-05-02 09:15:00,INSTANCE-1,AMF,REGISTERED,31.58873273927222,66.75491369320059
NETWORK FUNCTION LOAD,2024-05-02 09:20:00,INSTANCE-1,AMF,REGISTERED,31.068976496768382,63.58700258270851
NETWORK FUNCTION LOAD,2024-05-02 09:25:00,INSTANCE-1,AMF,REGISTERED,29.972782730066328,66.36922919519411
NETWORK FUNCTION LOAD,2024-05-02 09:30:00,INSTANCE-1,AMF,REGISTERED,30.285195102031512,61.62263861639055
NETWORK FUNCTION LOAD,2024-05-02 09:35:00,INSTANCE-1,AMF,REGISTERED,30.05949251301931,65.55490681211894
NETWORK FUNCTION LOAD,2024-05-02 09:40:00,INSTANCE-1,AMF,REGISTERED,29.60514601169224,64.19660125289106
NETWORK FUNCTION LOAD,2024-05-02 09:45:00,INSTANCE-1,AMF,REGISTERED,29.15212047326028,66.23145737432556
NETWORK FUNCTION LOAD,2024-05-02 09:50:00,INSTANCE-1,AMF,REGISTERED,31.562780320760425,72.31419060751516
NETWORK FUNCTION LOAD,2024-05-02 09:55:00,INSTANCE-1,AMF,REGISTERED,32.66635620495181,62.31188788562512
NETWORK FUNCTION LOAD,2024-05-02 10:00:00,INSTANCE-1,AMF,REGISTERED,33.4538930489054,60.348429744324335
NETWORK FUNCTION LOAD,2024-05-02 10:05:00,INSTANCE-1,AMF,REGISTERED,35.45304590146953,60.79930976055192
NETWORK FUNCTION LOAD,2024-05-02 10:10:00,INSTANCE-1,AMF,REGISTERED,35.58109669646105,63.30405470350948
NETWORK FUNCTION LOAD,2024-05-02 10:15:00,INSTANCE-1,AMF,REGISTERED,38.40816711778947,64.22944103592528
NETWORK FUNCTION LOAD,2024-05-02 10:20:00,INSTANCE-1,AMF,REGISTERED,38.890947656193525,58.74627933627856
NETWORK FUNCTION LOAD,2024-05-02 10:25:00,INSTANCE-1,AMF,REGISTERED,39.615925631481275,65.82955541536246
NETWORK FUNCTION LOAD,2024-05-02 10:30:00,INSTANCE-1,AMF,REGISTERED,38.81144083551847,63.97818594503353
NETWORK FUNCTION LOAD,2024-05-02 10:35:00,INSTANCE-1,AMF,REGISTERED,40.44773416282858,70.65876516611286
NETWORK FUNCTION LOAD,2024-05-02 10:40:00,INSTANCE-1,AMF,REGISTERED,40.36741330311832,69.67374050321473
NETWORK FUNCTION LOAD,2024-05-02 10:45:00,INSTANCE-1,AMF,REGISTERED,37.6694875295821,70.93959224024381
NETWORK FUNCTION LOAD,2024-05-02 10:50:00,INSTANCE-1,AMF,REGISTERED,36.52854205420694,69.50700362014548
NETWORK FUNCTION LOAD,2024-05-02 10:55:00,INSTANCE-1,AMF,REGISTERED,35.274832760171115,65.39405486604245
NETWORK FUNCTION LOAD,2024-05-02 11:00:00,INSTANCE-1,AMF,REGISTERED,35.32505339952851,72.5924508769316
NETWORK FUNCTION LOAD,2024-05-02 11:05:00,INSTANCE-1,AMF,REGISTERED,35.38772164463204,71.5430743478033
NETWORK FUNCTION LOAD,2024-05-02 11:10:00,INSTANCE-1,AMF,REGISTERED,30.860732608862765,67.36883514259986
NETWORK FUNCTION LOAD,2024-05-02 11:15:00,INSTANCE-1,AMF,REGISTERED,30.834247882133212,69.66915808358057
NETWORK FUNCTION LOAD,2024-05-02 11:20:00,INSTANCE-1,AMF,REGISTERED,32.596921837584794,69.50517100432792
NETWORK FUNCTION LOAD,2024-05-02 11:25:00,INSTANCE-1,AMF,REGISTERED,30.039019210734672,64.5894071589379
NETWORK FUNCTION LOAD,2024-05-02 11:30:00,INSTANCE-1,AMF,REGISTERED,29.76148303948041,68.83816377478527
